ZIP,LAT,LON
80449,38.977,-105.857
80451,40.098,-106.073
80452,39.689,-105.671
80453,39.663,-105.243
80454,39.630,-105.248
80455,40.095,-105.398
80456,39.248,-105.537
80457,39.648,-105.291
80459,40.177,-106.455
80461,39.232,-106.313
80463,39.971,-106.720
80465,39.609,-105.206
80466,39.974,-105.547
80467,40.207,-106.826
80468,39.952,-106.123
80469,40.200,-106.969
80470,39.380,-105.324
80471,39.935,-105.421
80473,40.416,-106.134
80475,39.455,-105.570
80476,39.671,-105.834
80477,40.486,-106.829
80478,40.029,-105.853
80479,40.036,-106.814
80480,40.673,-106.342
80481,40.101,-105.577
80482,39.898,-105.786
80483,40.092,-106.936
80487,40.541,-106.850
80488,40.449,-106.818
80497,39.671,-106.000
80498,39.747,-106.271
80501,40.165,-105.103
80503,40.169,-105.210
80504,40.163,-105.030
80510,40.212,-105.607
80511,40.340,-105.572
80512,40.631,-105.574
80513,40.297,-105.104
80514,40.066,-104.955
80515,40.462,-105.382
80516,40.051,-105.028
80517,40.385,-105.586
80520,40.113,-104.931
80521,40.595,-105.127
80524,40.647,-105.030
80525,40.530,-105.037
80526,40.519,-105.143
80528,40.495,-105.005
80530,40.098,-104.929
80532,40.493,-105.467
80534,40.332,-104.937
80535,40.733,-105.184
80536,40.868,-105.369
80537,40.363,-105.177
80538,40.458,-105.051
80540,40.236,-105.365
80542,40.235,-104.999
80543,40.350,-104.857
80544,40.103,-105.171
80545,40.875,-105.638
80546,40.525,-104.850
80547,40.527,-104.965
80549,40.858,-105.044
80550,40.485,-104.901
80601,39.962,-104.808
80602,39.966,-104.909
80603,39.982,-104.737
80610,40.674,-104.591
80611,40.625,-104.287
80612,40.872,-104.853
80615,40.546,-104.646
80620,40.374,-104.717
80621,40.107,-104.801
80622,40.538,-104.460
80623,40.285,-104.783
80624,40.487,-104.499
80631,40.443,-104.673
80634,40.403,-104.793
80640,39.887,-104.881
80642,40.051,-104.612
80643,40.113,-104.489
80644,40.428,-104.425
80645,40.331,-104.668
80648,40.756,-104.741
80649,40.401,-104.186
80650,40.622,-104.830
80651,40.242,-104.809
80652,40.139,-104.275
80653,40.423,-103.975
80654,40.138,-104.065
80701,40.165,-103.871
80705,40.270,-103.830
80720,40.078,-103.220
80721,40.690,-102.154
80722,40.507,-103.272
80723,40.194,-103.543
80726,40.905,-102.793
80727,40.076,-102.511
80728,40.645,-102.874
80729,40.884,-104.269
80731,40.594,-102.600
80733,40.371,-103.451
80734,40.520,-102.292
80735,39.710,-102.273
80736,40.812,-103.027
80737,40.876,-102.178
80740,39.726,-103.383
80741,40.567,-103.477
80742,40.756,-103.835
80743,40.197,-102.955
80744,40.874,-102.392
80745,40.895,-103.413
80746,40.610,-102.466
80747,40.942,-103.086
80749,40.867,-102.547
80750,40.415,-103.605
80751,40.637,-103.232
80754,40.722,-103.665
80755,39.912,-102.345
80757,39.791,-103.583
80758,40.139,-102.193
80759,40.135,-102.686
80801,39.732,-103.101
80802,38.837,-102.173
80804,39.347,-103.248
80805,39.306,-102.456
80807,39.322,-102.223
80808,38.982,-104.304
80809,38.852,-105.009
80810,38.822,-102.429
80812,39.619,-102.850
80813,38.805,-105.159
80814,38.960,-105.194
80815,39.397,-103.063
80816,38.858,-105.316
80817,38.639,-104.686
80818,39.386,-103.480
80819,38.972,-105.018
80820,38.839,-105.561
80821,38.980,-103.371
80822,39.702,-102.670
80823,38.663,-103.419
80824,39.651,-102.499
80825,38.833,-102.828
80827,39.056,-105.467
80828,39.328,-103.748
80829,38.829,-104.935
80830,39.114,-103.894
80831,38.994,-104.491
80832,39.017,-104.013
80833,38.763,-103.965
80834,39.265,-102.884
80835,39.218,-104.023
80836,39.298,-102.584
80840,38.995,-104.862
80860,38.706,-105.088
80861,39.332,-102.722
80862,38.873,-103.058
80863,39.020,-105.114
80864,38.698,-104.187
80902,38.669,-104.808
80903,38.832,-104.815
80904,38.861,-104.876
80905,38.819,-104.838
80906,38.753,-104.878
80907,38.878,-104.827
80908,39.048,-104.691
80909,38.853,-104.775
80910,38.812,-104.775
80911,38.753,-104.723
80913,38.687,-104.749
80914,38.824,-104.704
80915,38.850,-104.717
80916,38.807,-104.708
80917,38.886,-104.745
80918,38.910,-104.780
80919,38.928,-104.853
80920,38.958,-104.771
80921,39.016,-104.910
80922,38.891,-104.701
80923,38.927,-104.715
80924,38.968,-104.721
80925,38.758,-104.656
80926,38.635,-104.903
80927,38.929,-104.658
80928,38.630,-104.402
80929,38.825,-104.627
80930,38.814,-104.502
80938,38.905,-104.663
80939,38.878,-104.677
80951,38.908,-104.643
81001,38.296,-104.533
81003,38.280,-104.631
81004,38.044,-104.714
81005,38.198,-104.810
81006,38.236,-104.497
81007,38.360,-104.773
81008,38.442,-104.622
81019,37.944,-104.842
81020,37.549,-104.491
81021,38.388,-103.381
81022,38.050,-104.423
81023,38.053,-104.964
81024,37.249,-104.735
81025,38.455,-104.355
81027,37.189,-103.800
81029,37.083,-102.509
81030,38.101,-103.524
81033,38.195,-103.861
81036,38.388,-102.757
81038,38.079,-103.140
81039,37.939,-104.085
81040,37.783,-105.227
81041,37.867,-102.370
81043,38.131,-102.221
81044,37.860,-102.948
81045,38.488,-103.165
81047,38.110,-102.149
81049,37.379,-103.388
81050,37.942,-103.515
81052,37.918,-102.640
81054,37.946,-103.157
81055,37.492,-105.112
81057,38.122,-102.879
81058,38.100,-103.883
81059,37.505,-104.021
81062,38.297,-103.964
81063,38.431,-103.771
81064,37.225,-102.999
81067,37.934,-103.778
81069,37.893,-104.904
81071,38.436,-102.246
81073,37.425,-102.705
81076,38.343,-103.602
81077,38.018,-103.631
81081,37.048,-104.215
81082,37.182,-104.518
81084,37.586,-102.410
81087,37.366,-102.409
81089,37.652,-104.738
81090,37.362,-102.227
81091,37.149,-104.965
81092,38.194,-102.752
81101,37.481,-105.833
81120,37.228,-106.319
81121,37.110,-107.439
81122,37.351,-107.476
81123,37.400,-105.572
81124,37.306,-106.161
81125,37.819,-106.070
81126,37.156,-105.335
81128,37.080,-106.621
81129,37.103,-106.029
81130,37.536,-107.061
81131,37.865,-105.679
81132,37.711,-106.429
81133,37.430,-105.307
81136,37.720,-105.813
81137,37.052,-107.614
81138,37.031,-105.620
81140,37.315,-106.105
81141,37.162,-105.858
81143,38.049,-105.857
81144,37.553,-106.167
81146,37.624,-105.684
81147,37.323,-107.086
81148,37.172,-105.985
81149,38.102,-106.346
81151,37.279,-105.808
81152,37.111,-105.402
81154,37.575,-106.604
81155,38.288,-106.074
81201,38.555,-106.066
81210,38.809,-106.678
81211,38.973,-106.381
81212,38.536,-105.398
81220,38.308,-107.481
81221,38.362,-105.144
81222,38.348,-105.831
81223,38.365,-105.613
81224,38.880,-106.933
81225,38.966,-106.926
81226,38.315,-105.145
81227,38.549,-106.290
81230,38.395,-106.954
81231,38.550,-106.920
81232,38.285,-105.610
81233,38.426,-105.825
81235,38.013,-107.299
81236,38.676,-106.263
81237,38.603,-106.614
81239,38.509,-106.664
81240,38.500,-105.034
81241,38.623,-106.508
81242,38.508,-106.075
81243,38.266,-107.192
81244,38.363,-105.178
81248,38.464,-106.378
81251,39.112,-106.474
81252,38.111,-105.428
81253,38.227,-105.065
81301,37.441,-107.853
81303,37.121,-107.885
81320,37.720,-108.735
81321,37.313,-108.735
81323,37.703,-108.127
81324,37.658,-109.030
81325,37.920,-108.727
81326,37.156,-108.187
81327,37.518,-108.661
81328,37.360,-108.258
81330,37.231,-108.483
81331,37.446,-108.907
81332,37.700,-107.991
81334,37.146,-108.613
81335,37.496,-108.757
81401,38.484,-107.773
81403,38.368,-107.957
81410,38.805,-107.966
81411,38.251,-108.980
81413,38.966,-107.956
81415,38.624,-107.627
81416,38.752,-108.137
81418,38.849,-107.988
81419,38.881,-107.745
81422,38.347,-108.711
81423,38.023,-108.372
81424,38.328,-108.440
81425,38.494,-108.247
81426,37.868,-107.891
81427,38.026,-107.610
81428,38.963,-107.600
81429,38.324,-108.876
81430,38.024,-108.020
81431,38.111,-108.570
81432,38.097,-107.755
81433,37.765,-107.586
81434,38.982,-107.431
81435,37.908,-107.861
81501,39.072,-108.547
81503,39.030,-108.434
81504,39.080,-108.490
81505,39.256,-108.534
81506,39.123,-108.532
81507,39.010,-108.652
81520,39.111,-108.434
81521,39.131,-108.806
81522,38.618,-108.913
81523,38.969,-108.891
81524,39.274,-108.787
81525,39.287,-108.946
81526,39.097,-108.334
81527,38.797,-108.483
81601,39.601,-107.304
81610,40.279,-108.762
81611,39.158,-106.669
81612,39.134,-106.837
81615,39.221,-106.929
81620,39.596,-106.513
81621,39.403,-106.805
81623,39.247,-107.163
81624,39.199,-107.706
81625,40.745,-107.695
81630,39.408,-108.573
81631,39.629,-106.750
81632,39.629,-106.608
81633,40.338,-108.429
81635,39.495,-108.048
81637,39.778,-107.106
81638,40.316,-107.549
81639,40.507,-107.239
81640,40.668,-108.514
81641,40.084,-107.747
81642,39.318,-106.656
81643,39.066,-108.152
81645,39.456,-106.458
81646,39.104,-108.005
81647,39.611,-107.567
81648,39.940,-108.665
81649,39.530,-106.278
81650,39.751,-108.114
81652,39.485,-107.655
81653,40.970,-107.227
81654,39.206,-107.046
81655,39.781,-106.460
81656,39.284,-106.897
81657,39.676,-106.308
82001,41.092,-104.936
82005,41.140,-104.875
82007,41.081,-104.698
82009,41.374,-104.843
82050,41.447,-104.266
82051,41.582,-105.595
82052,41.119,-105.309
82053,41.252,-104.369
82054,41.064,-104.361
82055,41.332,-106.176
82058,42.087,-105.636
82059,41.053,-105.179
82060,41.277,-104.497
82061,41.445,-105.161
82063,40.882,-105.997
82070,41.195,-105.832
82072,41.414,-105.477
82073,41.357,-105.588
82081,41.534,-104.492
82082,41.235,-104.134
82083,41.662,-106.081
82084,41.025,-105.620
82190,44.553,-110.530
82201,42.019,-105.149
82210,41.744,-104.830
82212,42.279,-104.539
82213,42.495,-105.004
82214,42.252,-104.791
82215,42.382,-104.760
82217,41.760,-104.136
82219,42.499,-104.513
82221,41.638,-104.328
82222,43.196,-104.650
82223,42.130,-104.396
82224,43.027,-104.808
82225,43.011,-104.244
82227,42.743,-104.751
82229,42.878,-104.967
82240,42.258,-104.151
82242,42.695,-104.109
82243,41.995,-104.429
82244,41.879,-104.421
82301,41.892,-107.491
82321,41.239,-107.741
82322,42.238,-107.561
82323,41.052,-107.500
82324,41.674,-106.412
82325,41.247,-106.713
82327,42.142,-106.630
82329,42.090,-106.081
82331,41.370,-106.797
82332,41.036,-107.281
82334,41.901,-107.018
82335,41.754,-106.760
82336,41.698,-108.208
82401,43.989,-108.152
82410,44.355,-108.119
82411,44.414,-108.458
82412,44.797,-108.553
82414,44.492,-109.594
82420,44.934,-108.458
82421,44.910,-108.599
82422,44.498,-108.382
82423,44.966,-108.581
82426,44.513,-107.761
82428,44.326,-107.511
82430,43.815,-108.185
82431,44.840,-108.164
82432,44.203,-107.865
82433,44.061,-109.102
82434,44.382,-108.295
82435,44.810,-108.915
82440,44.720,-108.864
82441,44.643,-107.770
82442,43.879,-107.322
82443,43.727,-108.472
82450,44.505,-109.436
82501,43.033,-108.207
82510,42.994,-108.598
82512,43.302,-109.283
82513,43.627,-109.668
82514,43.035,-108.929
82515,42.904,-108.543
82516,43.189,-108.832
82520,42.699,-108.619
82523,43.463,-108.823
82601,43.059,-106.440
82604,42.858,-106.771
82609,42.805,-106.181
82620,42.465,-107.107
82630,43.165,-107.317
82633,43.021,-105.411
82635,43.398,-106.222
82636,42.913,-106.158
82637,42.814,-105.885
82638,43.115,-107.323
82639,43.712,-106.613
82640,43.564,-106.200
82642,43.245,-107.601
82643,43.441,-106.252
82644,42.841,-106.367
82646,43.001,-106.822
82648,43.281,-107.153
82649,43.301,-108.053
82701,43.712,-104.434
82710,44.707,-104.249
82711,44.709,-104.459
82712,44.453,-104.122
82714,44.572,-104.700
82715,44.119,-104.133
82716,44.465,-105.695
82718,43.879,-105.622
82720,44.796,-104.671
82721,44.482,-104.916
82723,44.002,-104.423
82725,44.877,-105.703
82727,44.324,-105.198
82729,44.324,-104.360
82730,44.046,-104.698
82731,44.846,-105.308
82732,43.705,-105.620
82801,44.844,-106.836
82831,44.600,-106.050
82832,44.595,-106.797
82833,44.611,-107.063
82834,44.240,-106.659
82835,44.756,-106.359
82836,44.783,-107.487
82837,44.773,-106.235
82838,44.933,-107.578
82839,44.926,-107.161
82842,44.573,-106.932
82844,44.783,-107.221
82845,44.754,-106.655
82901,41.379,-108.978
82922,43.126,-110.411
82923,42.659,-109.427
82925,43.239,-109.906
82929,41.556,-109.844
82930,41.016,-110.645
82932,42.254,-109.357
82933,41.293,-110.441
82934,41.604,-110.013
82935,41.689,-109.665
82936,41.062,-110.185
82937,41.347,-110.265
82938,41.100,-109.889
82939,41.219,-110.346
82941,42.905,-109.739
82942,41.714,-108.871
82943,41.755,-109.208
82944,41.162,-110.465
82945,41.744,-109.051
83001,43.395,-110.630
83011,43.524,-110.456
83012,43.732,-110.791
83013,43.994,-110.465
83014,43.449,-110.967
83025,43.594,-110.846
83101,41.959,-110.553
83110,42.726,-110.849
83111,42.772,-111.174
83112,42.921,-110.832
83113,42.532,-110.258
83114,42.265,-110.985
83115,42.892,-110.315
83116,41.770,-110.533
83118,43.048,-110.998
83119,42.644,-110.988
83120,42.916,-111.117
83121,41.820,-110.534
83122,42.820,-110.947
83123,42.221,-110.250
83124,41.773,-110.234
83126,42.594,-110.831
83127,42.960,-110.964
83128,43.040,-110.722
83201,42.905,-112.380
83202,42.926,-112.183
83203,43.042,-112.496
83204,42.856,-112.630
83209,42.858,-112.426
83210,43.020,-112.869
83211,42.701,-113.028
83212,42.539,-112.544
83213,43.539,-113.267
83214,42.540,-112.308
83215,43.443,-112.812
83217,42.778,-111.943
83218,43.318,-112.165
83220,42.377,-111.423
83221,43.324,-112.552
83223,42.182,-111.407
83226,44.632,-114.350
83227,44.249,-114.507
83228,42.234,-112.060
83232,42.138,-111.971
83233,42.135,-111.238
83234,42.423,-112.101
83235,44.575,-113.699
83236,43.191,-111.872
83237,42.027,-111.779
83238,42.321,-111.116
83239,42.534,-111.290
83241,42.515,-111.765
83243,42.297,-112.651
83244,44.117,-113.124
83245,42.818,-112.208
83246,42.611,-112.025
83250,42.673,-112.205
83251,43.944,-113.881
83252,42.174,-112.407
83253,44.315,-113.691
83254,42.329,-111.272
83255,43.686,-113.584
83261,42.216,-111.433
83262,43.226,-112.774
83263,42.181,-111.753
83271,42.442,-112.913
83272,42.166,-111.511
83274,43.349,-112.098
83276,42.748,-111.509
83277,43.067,-112.667
83278,44.336,-114.814
83281,42.330,-111.965
83283,42.371,-111.632
83285,43.072,-111.303
83286,42.063,-112.016
83287,42.042,-111.399
83301,42.401,-114.525
83302,42.227,-115.009
83311,42.392,-113.565
83312,41.976,-113.651
83313,43.351,-114.261
83314,42.985,-114.952
83316,42.620,-114.883
83318,42.440,-113.816
83320,43.481,-113.873
83321,42.464,-114.915
83322,43.349,-114.979
83323,42.503,-113.392
83324,42.873,-114.272
83325,42.588,-114.241
83327,43.493,-114.809
83328,42.570,-114.613
83330,42.952,-114.708
83332,42.803,-114.925
83333,43.568,-114.311
83334,42.444,-114.292
83335,42.580,-114.067
83336,42.565,-113.825
83337,43.224,-115.152
83338,42.725,-114.432
83340,43.742,-114.638
83341,42.419,-114.371
83342,42.177,-113.255
83344,42.447,-114.138
83346,42.285,-113.824
83347,42.664,-113.809
83348,43.249,-114.108
83349,43.097,-114.181
83350,42.694,-113.580
83352,43.070,-114.412
83353,43.692,-114.325
83354,43.670,-114.322
83355,42.757,-114.722
83401,43.542,-111.878
83402,43.535,-112.174
83404,43.422,-112.012
83406,43.444,-111.812
83414,43.837,-110.938
83420,44.077,-111.346
83421,44.020,-111.529
83422,43.729,-111.231
83423,44.300,-112.281
83424,43.910,-111.168
83425,43.912,-112.242
83427,43.525,-111.933
83428,43.470,-111.172
83429,44.476,-111.398
83431,43.688,-112.033
83433,44.484,-111.333
83434,43.753,-112.006
83435,43.989,-112.569
83436,43.857,-111.472
83440,43.815,-111.823
83442,43.672,-111.893
83443,43.516,-111.518
83444,43.719,-112.302
83445,43.979,-111.767
83446,44.473,-112.188
83448,43.850,-111.693
83449,43.259,-111.417
83450,43.831,-112.406
83451,43.867,-111.633
83452,43.835,-111.218
83454,43.595,-111.952
83455,43.614,-111.184
83460,43.817,-111.782
83462,45.301,-113.809
83463,45.581,-114.054
83464,44.534,-113.256
83465,44.793,-113.672
83466,45.415,-114.047
83467,44.980,-113.896
83468,44.922,-113.592
83469,45.342,-114.430
83501,46.209,-116.914
83520,46.544,-116.326
83522,45.920,-116.512
83523,46.249,-116.444
83524,46.366,-116.666
83525,45.789,-115.517
83526,46.148,-116.412
83530,45.920,-116.084
83533,46.094,-116.237
83535,46.534,-116.724
83536,46.224,-116.001
83537,46.638,-116.551
83539,46.178,-114.980
83540,46.345,-116.783
83541,46.513,-116.469
83542,45.569,-116.357
83543,46.273,-116.233
83544,46.491,-116.151
83545,46.426,-116.422
83546,46.560,-115.822
83547,45.174,-116.218
83548,46.361,-116.505
83549,45.344,-116.191
83552,46.008,-115.933
83553,46.390,-115.892
83554,45.720,-116.275
83555,46.128,-116.689
83601,43.891,-115.260
83602,44.071,-116.109
83604,42.515,-115.748
83605,43.662,-116.656
83607,43.709,-116.751
83610,44.743,-116.774
83611,44.727,-115.368
83612,44.921,-116.586
83615,44.720,-116.055
83616,43.776,-116.395
83617,43.937,-116.505
83619,43.966,-116.910
83622,44.101,-115.885
83623,43.082,-115.393
83624,42.905,-116.155
83626,43.667,-116.832
83627,42.918,-115.547
83628,43.595,-116.986
83629,43.912,-116.130
83631,43.865,-115.640
83632,44.540,-116.413
83633,43.015,-115.205
83634,43.456,-116.329
83636,43.907,-116.659
83637,44.110,-115.250
83638,45.067,-115.966
83639,43.397,-116.867
83641,43.354,-116.585
83642,43.568,-116.404
83643,44.631,-116.439
83644,43.751,-116.580
83645,44.369,-116.583
83646,43.650,-116.432
83647,43.401,-115.523
83648,43.050,-115.866
83650,42.846,-116.676
83651,43.588,-116.620
83654,45.100,-116.351
83655,43.951,-116.788
83656,43.726,-116.799
83657,44.223,-116.296
83660,43.798,-116.930
83661,44.081,-116.709
83666,43.963,-115.976
83669,43.725,-116.489
83670,44.019,-116.313
83671,45.282,-115.271
83672,44.374,-116.957
83676,43.656,-116.908
83677,45.081,-115.482
83686,43.492,-116.608
83687,43.610,-116.529
83702,43.680,-116.160
83703,43.666,-116.243
83704,43.627,-116.288
83705,43.562,-116.214
83706,43.591,-116.194
83709,43.551,-116.290
83712,43.611,-116.119
83713,43.640,-116.334
83714,43.733,-116.289
83716,43.546,-115.944
83801,47.937,-116.666
83802,47.050,-115.572
83803,48.032,-116.444
83804,48.045,-116.971
83805,48.867,-116.541
83806,46.894,-116.361
83808,47.321,-116.064
83809,48.064,-116.574
83810,47.542,-116.451
83811,48.108,-116.138
83812,47.023,-116.234
83813,48.085,-116.673
83814,47.686,-116.628
83815,47.726,-116.790
83821,48.539,-116.851
83822,48.179,-116.991
83823,46.821,-116.541
83824,47.114,-116.910
83825,48.246,-116.595
83826,48.976,-116.189
83827,46.778,-116.174
83830,47.087,-116.365
83832,46.552,-116.910
83833,47.510,-116.718
83834,46.991,-116.638
83835,47.797,-116.660
83836,48.251,-116.269
83837,47.507,-116.110
83839,47.609,-116.164
83840,48.311,-116.515
83841,48.202,-116.751
83842,47.445,-116.547
83843,46.722,-116.940
83844,46.730,-117.015
83845,48.805,-116.091
83846,47.481,-115.767
83847,48.578,-116.449
83848,48.672,-116.892
83849,47.538,-115.992
83850,47.454,-116.234
83851,47.297,-116.923
83852,48.311,-116.543
83854,47.719,-116.967
83855,46.995,-116.888
83856,48.297,-116.911
83857,46.897,-116.796
83858,47.863,-116.949
83860,48.181,-116.536
83861,47.265,-116.541
83864,48.477,-116.514
83866,47.155,-116.425
83867,47.512,-115.947
83868,47.516,-116.183
83869,47.982,-116.892
83870,47.126,-116.832
83871,46.742,-116.743
83872,46.867,-116.977
83873,47.583,-115.844
83874,47.643,-115.805
83876,47.457,-116.931
84001,40.347,-110.276
84002,40.452,-110.307
84003,40.472,-111.681
84004,40.509,-111.751
84005,40.325,-111.997
84006,40.601,-112.117
84007,40.324,-110.208
84010,40.868,-111.868
84013,40.296,-112.094
84014,40.932,-111.884
84015,41.120,-112.061
84017,40.930,-111.224
84018,41.215,-111.446
84020,40.500,-111.870
84021,40.108,-110.534
84022,40.392,-112.627
84023,40.939,-109.190
84024,41.008,-111.447
84025,40.981,-111.905
84026,40.283,-109.838
84027,40.154,-110.820
84028,41.924,-111.412
84029,40.646,-112.729
84031,40.564,-110.811
84032,40.539,-111.321
84033,40.986,-111.501
84034,40.060,-113.878
84035,40.354,-109.183
84036,40.692,-111.053
84037,41.028,-111.951
84038,41.923,-111.306
84039,40.480,-109.804
84040,41.092,-111.928
84041,41.070,-111.981
84042,40.341,-111.725
84043,40.411,-111.877
84044,40.721,-112.165
84045,40.336,-111.911
84046,40.921,-109.831
84047,40.615,-111.891
84049,40.524,-111.520
84050,41.023,-111.677
84051,40.389,-110.427
84052,40.167,-109.998
84053,40.455,-110.010
84054,40.839,-111.917
84055,40.710,-111.210
84056,41.129,-111.992
84057,40.314,-111.710
84058,40.288,-111.728
84060,40.652,-111.502
84061,40.764,-111.321
84062,40.441,-111.670
84063,39.850,-109.681
84064,41.679,-111.138
84065,40.494,-111.944
84066,40.328,-110.027
84067,41.171,-112.048
84069,40.390,-112.521
84070,40.577,-111.889
84071,40.394,-112.307
84072,40.355,-110.660
84073,40.355,-110.435
84074,40.556,-112.266
84075,41.081,-112.081
84076,40.466,-109.846
84078,40.628,-109.480
84080,40.100,-112.430
84081,40.603,-112.038
84082,40.366,-111.395
84083,40.816,-113.569
84084,40.623,-111.965
84085,40.591,-109.952
84086,41.474,-111.233
84087,40.885,-111.932
84088,40.595,-111.961
84092,40.554,-111.706
84093,40.595,-111.829
84094,40.572,-111.862
84095,40.557,-111.979
84096,40.516,-112.102
84097,40.305,-111.673
84098,40.734,-111.533
84101,40.756,-111.900
84102,40.760,-111.864
84103,40.795,-111.843
84104,40.749,-111.982
84105,40.738,-111.860
84106,40.707,-111.856
84107,40.658,-111.884
84108,40.809,-111.729
84109,40.706,-111.705
84111,40.756,-111.884
84112,40.765,-111.841
84113,40.765,-111.834
84115,40.714,-111.893
84116,40.803,-111.957
84117,40.661,-111.835
84118,40.654,-112.013
84119,40.700,-111.946
84120,40.697,-112.001
84121,40.613,-111.664
84123,40.659,-111.922
84124,40.677,-111.813
84128,40.700,-112.047
84144,40.768,-111.893
84180,40.770,-111.901
84301,41.608,-112.130
84302,41.554,-112.051
84304,41.819,-111.998
84305,41.944,-112.076
84306,41.785,-112.054
84307,41.459,-112.505
84308,41.967,-112.009
84309,41.714,-112.099
84310,41.336,-111.847
84311,41.824,-112.116
84312,41.777,-112.156
84313,41.660,-113.962
84314,41.648,-112.093
84315,41.168,-112.138
84316,41.771,-112.484
84317,41.308,-111.620
84318,41.803,-111.814
84319,41.606,-111.663
84320,41.965,-111.846
84321,41.718,-111.836
84324,41.488,-111.953
84325,41.725,-111.989
84326,41.671,-111.818
84327,41.870,-111.993
84328,41.546,-111.835
84329,41.760,-113.419
84330,41.926,-112.163
84331,41.948,-112.274
84332,41.700,-111.812
84333,41.907,-111.812
84334,41.783,-112.148
84335,41.836,-111.875
84336,41.913,-112.771
84337,41.765,-112.317
84338,41.914,-111.941
84339,41.626,-111.946
84340,41.364,-112.036
84341,41.776,-111.807
84401,41.212,-112.035
84403,41.215,-111.890
84404,41.269,-112.118
84405,41.157,-111.966
84414,41.322,-111.976
84501,39.546,-110.758
84511,37.586,-109.408
84512,37.094,-109.618
84513,39.238,-111.014
84515,38.975,-109.130
84516,39.143,-111.069
84518,39.389,-110.877
84520,39.533,-110.429
84521,39.417,-110.762
84522,38.924,-111.211
84523,39.094,-111.198
84525,39.081,-110.054
84526,39.740,-110.936
84528,39.402,-111.076
84529,39.679,-110.821
84530,38.280,-109.143
84531,37.174,-109.884
84532,38.527,-109.549
84533,37.565,-110.443
84534,37.254,-109.232
84535,38.000,-109.557
84536,37.127,-110.351
84537,39.330,-111.231
84539,39.613,-110.338
84540,39.243,-109.436
84542,39.542,-110.735
84601,40.227,-111.697
84604,40.319,-111.577
84606,40.214,-111.626
84620,38.915,-111.928
84621,39.051,-111.826
84622,39.104,-111.822
84623,39.454,-111.588
84624,39.460,-112.643
84626,39.904,-111.999
84627,39.353,-111.561
84628,39.942,-112.131
84629,39.783,-111.476
84630,39.287,-111.829
84631,38.958,-112.389
84632,39.620,-111.658
84633,39.967,-111.907
84634,39.158,-111.811
84635,39.402,-112.723
84636,39.141,-112.339
84637,38.678,-112.518
84638,39.512,-112.256
84639,39.508,-111.900
84640,39.497,-112.389
84642,39.286,-111.619
84643,39.115,-111.713
84645,39.836,-111.844
84646,39.541,-111.609
84647,39.541,-111.416
84648,39.686,-111.864
84649,39.344,-112.329
84651,39.958,-111.715
84652,39.017,-111.868
84653,40.027,-111.644
84654,38.876,-111.671
84655,39.971,-111.807
84656,39.136,-112.068
84657,38.819,-111.939
84660,40.121,-111.696
84662,39.429,-111.472
84663,40.166,-111.495
84664,40.115,-111.565
84665,39.196,-111.670
84667,39.500,-111.665
84701,38.601,-111.698
84710,37.482,-112.478
84711,38.670,-112.023
84712,37.993,-111.932
84713,38.322,-112.651
84714,37.848,-113.724
84715,38.290,-111.549
84716,37.944,-111.442
84718,37.540,-112.045
84719,37.673,-112.810
84720,37.591,-113.191
84721,37.770,-113.079
84722,37.458,-113.605
84723,38.180,-112.252
84724,38.675,-112.149
84725,37.540,-113.780
84726,37.739,-111.588
84728,39.295,-113.907
84729,37.363,-112.659
84730,38.736,-112.019
84731,38.253,-112.853
84732,38.445,-111.902
84733,37.259,-113.775
84734,38.305,-110.652
84735,37.641,-112.431
84736,37.550,-111.998
84737,37.045,-113.206
84738,37.174,-113.706
84739,38.629,-112.206
84740,38.298,-112.259
84741,37.187,-112.249
84742,37.540,-113.208
84743,38.174,-112.138
84744,38.620,-111.943
84745,37.232,-113.245
84746,37.243,-113.356
84747,38.407,-111.644
84749,38.431,-111.529
84750,38.439,-112.192
84751,38.383,-112.928
84752,38.187,-112.873
84753,37.995,-113.817
84754,38.624,-112.109
84755,37.230,-112.770
84756,37.574,-113.569
84757,37.459,-113.264
84758,37.319,-112.722
84759,37.907,-112.399
84760,37.955,-112.669
84761,37.875,-112.848
84762,37.480,-112.729
84763,37.142,-113.071
84764,37.611,-112.153
84765,37.126,-113.676
84766,38.576,-112.317
84767,37.237,-112.987
84770,37.186,-113.610
84772,37.774,-112.938
84773,38.226,-111.341
84774,37.290,-113.281
84775,37.934,-110.949
84776,37.636,-112.077
84779,37.335,-113.122
84780,37.126,-113.494
84781,37.412,-113.462
84782,37.349,-113.664
84783,37.240,-113.701
84784,37.025,-112.964
84790,37.044,-113.577
85003,33.451,-112.078
85004,33.452,-112.070
85006,33.465,-112.049
85007,33.448,-112.091
85008,33.463,-111.985
85009,33.443,-112.128
85012,33.508,-112.071
85013,33.511,-112.085
85014,33.507,-112.058
85015,33.509,-112.102
85016,33.512,-112.019
85017,33.509,-112.123
85018,33.506,-111.985
85019,33.509,-112.145
85020,33.567,-112.054
85021,33.559,-112.093
85022,33.627,-112.048
85023,33.635,-112.094
85024,33.736,-112.030
85027,33.680,-112.093
85028,33.576,-112.008
85029,33.595,-112.110
85031,33.494,-112.167
85032,33.626,-112.003
85033,33.493,-112.210
85034,33.430,-112.014
85035,33.471,-112.195
85037,33.487,-112.268
85040,33.406,-112.025
85041,33.386,-112.110
85042,33.369,-112.044
85043,33.432,-112.197
85044,33.353,-112.019
